nusoc;nucon;cateco;g01co;g02co;g03co;g04co;g05co;g06co;g09co;g10co;g13co;g15co;g16co;g17co;g18co;g19co;g21co;g22co;g23co;g25co;g26co;g28co;clasco;tar6co;bomaco;fracco;acreco;mcreco;jcreco;prmaco;usagco1
51037;8;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,72;M;2024;3;25;534,39;0
51108;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,95;A;2024;3;12;932,85;0
51273;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;;1,00;A;2024;3;15;1626,59;0
51286;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;;1,00;A;2024;3;15;2023,37;0
51305;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,00;A;2024;6;25;629,02;0
51314;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;2;;1,00;A;2024;3;15;901,99;0
51334;1;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;;0,50;S;2024;3;21;269,92;0
51355;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,50;S;2024;3;11;391,93;0
51420;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;3;18;585,85;0
51429;1;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;A;2024;3;16;171,97;0
51470;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;6;;0,60;A;2024;3;19;733,59;0
51476;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,72;A;2024;3;17;233,07;0
51509;4;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,00;M;2024;6;24;497,66;0
51509;3;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,00;M;2024;6;24;796,04;0
51520;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;1,00;M;2024;3;27;133,75;0
51520;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,68;M;2024;3;17;336,90;0
51520;4;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;12;1;629,55;0
51520;3;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;6;;0,57;M;2024;2;23;260,27;0
51556;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,80;A;2024;3;18;366,63;0
51627;1;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;M;2024;3;19;204,02;0
51734;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,76;A;2024;1;16;718,39;0
51758;1;C;1;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;;1,00;A;2024;3;18;409,93;0
51771;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,80;M;2024;3;20;1158,76;0
51796;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;1;;0,95;A;2024;3;21;582,17;0
51813;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,76;M;2024;4;21;265,75;0
51947;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;N;0,55;A;2024;4;26;620,31;0
51947;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;;1,00;A;2024;7;9;74,48;0
51966;3;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;;0,90;M;2024;5;19;900,74;0
51966;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,50;M;2024;3;23;661,56;0
51966;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;N;0,50;M;2024;4;11;457,58;0
51972;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,85;M;2024;3;23;674,40;0
52043;4;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,90;M;2024;9;1;453,29;0
52043;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;;0,90;M;2024;3;24;266,57;0
52043;3;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;;0,76;M;2024;3;6;339,14;0
52058;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,50;A;2024;3;24;345,44;0
52103;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;3;24;845,73;0
52107;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;3;24;237,52;0
52133;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;3;25;268,75;0
52133;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;5;N;0,50;M;2024;8;10;160,17;0
52200;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;3;25;472,88;0
52207;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,80;M;2024;3;25;727,50;0
52225;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;5;;0,72;M;2024;3;31;348,00;0
52261;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,80;M;2024;3;16;1379,18;0
52266;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;3;26;764,76;0
52307;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;3;26;695,00;0
52343;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;3;26;130,35;0
52343;4;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;N;0,51;M;2024;2;10;339,18;0
52343;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;3;26;161,79;0
52343;3;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;3;26;174,43;0
52343;5;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;M;2024;7;12;214,62;0
52351;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,95;M;2024;3;26;743,61;0
52481;1;M;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;1;1;1;0;0;;1,00;A;2024;3;29;2289,60;0
52538;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;4;1;602,27;0
52571;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,80;M;2024;3;30;587,72;0
52578;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,64;M;2024;3;30;357,22;0
52603;1;C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1,00;M;2024;3;30;64,30;0
52652;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,55;A;2024;3;25;701,86;0
52655;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;5;;0,50;M;2024;4;1;359,44;0
52657;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;;1,00;A;2024;9;26;56,51;0
52657;3;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;;1,00;A;2024;9;27;56,51;0
52657;1;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;;0,50;A;2024;3;30;644,57;0
52657;4;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;;0,50;A;2024;2;23;378,71;0
52678;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;;0,50;A;2024;4;2;356,41;0
52698;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;4;1;412,55;0
52799;1;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,00;M;2024;4;1;186,81;0
52805;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,80;M;2024;4;1;522,13;0
52858;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,64;M;2024;4;2;1100,02;0
52866;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,85;A;2024;4;1;522,76;0
52869;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,64;M;2024;4;1;731,66;0
52869;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;2;16;392,40;0
52943;4;C;1;1;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;3;17;616,06;1
52943;3;C;1;1;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;3;17;616,06;1
52971;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;4;1;204,08;3
53005;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;0;7;;0,50;M;2024;5;14;623,84;0
53005;4;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;7;23;392,16;0
53017;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;0,90;A;2024;4;11;522,80;0
53041;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,95;A;2024;4;2;1529,96;0
53089;1;C;1;1;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;3;17;868,63;1
53089;6;C;1;1;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;3;17;888,68;1
53089;25;M;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;;1,00;M;2024;7;7;1052,80;1
53089;7;C;1;1;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;3;17;888,68;1
53089;26;M;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;;1,00;M;2024;7;7;1052,80;1
53089;28;M;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;;1,00;M;2024;7;7;1052,80;1
53089;2;C;1;1;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;3;17;868,63;1
53089;3;C;1;1;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;3;17;868,63;1
53089;5;C;1;1;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;3;17;888,68;1
53089;8;C;1;1;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;3;17;888,68;1
53089;24;M;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;;1,00;M;2024;7;7;1052,80;1
53089;27;M;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;;1,00;M;2024;7;7;1052,80;1
53089;29;M;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;;1,00;M;2024;7;10;943,55;1
53097;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;4;6;88,21;0
53177;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,90;M;2024;4;5;587,53;0
53184;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;6;16;222,76;0
53184;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;4;1;297,47;0
53196;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;N;0,76;A;2024;4;5;459,83;0
53332;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;5;;0,50;M;2024;4;8;304,03;0
53343;5;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;A;2024;3;31;153,93;0
53343;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;;1,00;A;2024;5;8;79,03;0
53343;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;;1,00;A;2024;5;8;79,03;0
53343;3;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;;1,00;A;2024;5;8;79,03;0
53343;4;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;;1,00;A;2024;5;8;79,03;0
53353;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;5;;0,57;M;2024;4;6;308,94;0
53521;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,50;M;2024;4;8;561,21;0
53564;1;M;1;1;1;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;3;;1,00;A;2024;4;8;118,06;0
53564;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;3;8;265,04;0
53564;3;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;;1,00;A;2024;3;8;57,02;0
53566;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;0,95;M;2024;4;8;321,61;0
53645;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;2;;0,85;A;2024;4;9;356,62;0
53657;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,60;M;2024;4;8;1119,31;0
53818;1;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;M;2024;4;11;148,71;0
53996;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;0;4;N;0,55;A;2024;4;8;775,96;0
54029;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;;1,00;A;2024;5;15;76,06;0
54102;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,57;A;2024;4;13;841,70;0
54200;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,60;M;2024;4;14;880,71;0
54207;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;;1,00;A;2024;1;12;1083,80;0
54210;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;4;16;719,86;0
54211;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;5;17;678,25;0
54308;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;A;2024;2;14;185,54;0
54308;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;4;15;238,95;0
54333;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,60;M;2024;4;15;1509,34;0
54380;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;4;15;91,23;0
54380;4;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;7;9;79,12;0
54380;6;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;;1,00;M;2024;9;17;62,98;0
54380;7;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;3;;1,00;M;2024;10;13;95,48;0
54380;3;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;5;21;254,66;0
54380;8;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;;1,00;M;2024;11;22;60,54;0
54385;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,60;A;2024;4;15;1051,32;0
54390;1;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;A;2024;4;16;226,75;0
54390;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,50;A;2024;3;30;654,93;0
54422;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,50;M;2024;11;21;448,21;0
54468;1;M;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;1;0;3;;0,85;A;2024;4;18;1170,24;0
54490;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;3;23;273,51;0
54490;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;5;;0,54;M;2024;4;17;264,00;0
54504;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;N;0,50;M;2024;4;18;380,24;0
54515;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;;1,00;A;2024;4;15;439,23;0
54539;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;4;15;391,53;0
54558;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,06;M;2024;4;19;733,86;0
54608;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,76;M;2024;4;19;529,49;0
54608;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,80;M;2024;5;28;639,35;0
54656;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,25;M;2024;4;19;1441,62;0
54671;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,95;M;2024;7;8;1081,73;0
54715;2;M;1;1;1;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,00;A;2024;10;12;231,62;0
54731;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;0,95;A;2024;4;19;509,02;0
54843;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,64;M;2024;4;26;1055,15;0
54848;1;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;;0,76;A;2024;4;21;679,63;0
54888;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,64;M;2024;4;21;491,40;0
54929;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;;1,00;M;2024;12;5;930,89;0
54929;1;C;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;M;2024;4;23;396,00;0
54938;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;2;;0,85;A;2024;4;23;748,58;0
54961;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,54;M;2024;4;18;455,12;0
54988;2;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,00;M;2024;9;21;170,75;0
54988;4;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;1,00;M;2024;8;29;117,06;0
54992;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,90;M;2024;10;27;2054,97;0
55020;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,60;M;2024;4;22;471,33;0
55025;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;N;0,57;A;2024;4;22;782,58;0
55132;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,64;M;2024;4;23;589,53;0
55143;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,50;M;2024;4;23;326,26;0
55208;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,90;M;2024;4;23;418,59;0
55310;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;6;;0,50;M;2024;4;25;536,99;0
55362;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;4;26;391,53;0
55451;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,64;A;2024;4;27;370,01;0
55503;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,72;A;2024;10;28;1210,74;0
55508;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;2;;0,85;M;2024;4;30;1447,82;0
55546;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,51;M;2024;5;1;376,65;0
55615;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,90;M;2024;4;30;720,36;0
55615;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,68;M;2024;1;30;877,24;0
55624;1;M;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,50;M;2024;3;14;349,48;0
55653;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;N;0,50;A;2024;4;28;435,51;0
55655;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;;0,95;A;2024;4;28;426,40;0
55693;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,50;M;2024;6;15;1541,61;0
55707;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;N;0,80;A;2024;4;28;382,81;0
55852;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,68;M;2024;4;29;413,00;0
55909;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;2;;0,90;M;2024;4;30;1488,59;0
55947;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,68;M;2024;4;30;670,03;0
55958;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;;0,64;M;2024;4;30;468,16;0
56044;3;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,00;M;2024;6;7;166,40;0
56044;1;M;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;5;3;1319,97;1
56120;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;;1,00;A;2024;5;2;104,73;0
56143;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;;0,64;S;2024;5;3;338,20;0
56148;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,50;M;2024;5;3;556,42;1
56201;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;11;29;1068,83;0
56232;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;2;;0,90;A;2024;5;1;898,70;0
56268;1;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;;0,50;M;2024;5;4;508,99;0
56280;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,64;M;2024;5;4;749,51;0
56295;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;N;0,50;M;2024;5;4;302,96;0
56360;12;M;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;;1,00;M;2024;7;1;536,76;0
56360;4;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;5;10;413,65;0
56360;7;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;1,00;M;2024;5;18;310,18;0
56360;3;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;1,00;M;2024;5;10;357,43;0
56360;6;M;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;;1,00;M;2024;5;18;1539,14;0
56360;9;M;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;;1,00;M;2024;6;28;580,37;0
56360;10;M;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;;;1,00;M;2024;10;11;467,52;0
56360;1;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;;1,00;M;2024;5;2;570,23;0
56360;2;M;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;;1,00;M;2024;5;2;1546,93;0
56360;5;M;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;1,00;M;2024;5;18;1227,34;0
56430;1;C;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;;0,90;M;2024;5;4;362,41;0
56432;2;M;1;1;1;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;3;;1,00;M;2024;8;1;183,98;0
56486;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;6;;0,60;M;2024;5;4;445,97;0
56507;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,90;A;2024;5;4;567,89;0
56508;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,51;M;2024;5;7;670,39;0
